YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"PRODN PRACTICE","AREA HARVESTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE","AREA PLANTED in ACRES","PRODUCTION in $","PRODUCTION in TONS","YIELD in TONS / ACRE"
1995,ALABAMA,01,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","20,000"," "," "," "," ","160,000",8
1995,ARIZONA,04,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","8,000"," "," "," "," ","208,000",26
1995,ARKANSAS,05,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","40,000",8
1995,CALIFORNIA,06,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","280,000"," "," "," "," ","7,000,000",25
1995,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","105,000"," "," "," "," ","2,100,000",20
1995,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED,"105,000"," "," "," "," ","2,100,000",20
1995,CONNECTICUT,09,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","31,000"," "," "," "," ","512,000",16.5
1995,DELAWARE,10,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","95,000",19
1995,FLORIDA,12,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","20,000"," "," "," "," ","300,000",15
1995,GEORGIA,13,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","40,000"," "," "," "," ","560,000",14
1995,IDAHO,16,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","58,000"," "," "," "," ","1,363,000",23.5
1995,ILLINOIS,17,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","120,000"," "," "," "," ","1,800,000",15
1995,INDIANA,18,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","80,000"," "," "," "," ","1,200,000",15
1995,IOWA,19,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","250,000"," "," "," "," ","3,750,000",15
1995,KANSAS,20,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","130,000"," "," "," "," ","1,755,000",13.5
1995,KENTUCKY,21,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","100,000"," "," "," "," ","1,450,000",14.5
1995,LOUISIANA,22,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","6,000"," "," "," "," ","96,000",16
1996,ALABAMA,01,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","15,000"," "," "," "," ","165,000",11
1996,ARIZONA,04,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","15,000"," "," "," "," ","405,000",27
1996,ARKANSAS,05,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","60,000",12
1996,CALIFORNIA,06,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","275,000"," "," "," "," ","6,875,000",25
1996,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","90,000"," "," "," "," ","1,935,000",21.5
1996,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED,"90,000"," "," "," "," ","1,935,000",21.5
1996,CONNECTICUT,09,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","32,000"," "," "," "," ","592,000",18.5
1996,DELAWARE,10,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","85,000",17
1996,FLORIDA,12,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","19,000"," "," "," "," ","323,000",17
1996,GEORGIA,13,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","45,000"," "," "," "," ","630,000",14
1996,IDAHO,16,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","68,000"," "," "," "," ","1,632,000",24
1996,ILLINOIS,17,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","130,000"," "," "," "," ","1,820,000",14
1996,INDIANA,18,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","100,000"," "," "," "," ","1,800,000",18
1996,IOWA,19,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","250,000"," "," "," "," ","4,500,000",18
1996,KANSAS,20,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","130,000"," "," "," "," ","1,950,000",15
1996,KENTUCKY,21,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","90,000"," "," "," "," ","1,485,000",16.5
1996,LOUISIANA,22,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","10,000"," "," "," "," ","160,000",16
1997,ALABAMA,01,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","20,000"," "," "," "," ","280,000",14
1997,ARIZONA,04,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","18,000"," "," "," "," ","459,000",25.5
1997,ARKANSAS,05,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","4,000"," "," "," "," ","60,000",15
1997,CALIFORNIA,06,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","315,000"," "," "," "," ","8,190,000",26
1997,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","100,000"," "," "," "," ","2,250,000",22.5
1997,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED,"100,000"," "," "," "," ","2,250,000",22.5
1997,CONNECTICUT,09,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","33,000"," "," "," "," ","627,000",19
1997,DELAWARE,10,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","9,000"," "," "," "," ","117,000",13
1997,FLORIDA,12,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","30,000"," "," "," "," ","495,000",16.5
1997,GEORGIA,13,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","40,000"," "," "," "," ","680,000",17
1997,IDAHO,16,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","80,000"," "," "," "," ","2,040,000",25.5
1997,ILLINOIS,17,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","120,000"," "," "," "," ","1,980,000",16.5
1997,INDIANA,18,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","110,000"," "," "," "," ","1,760,000",16
1997,IOWA,19,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","260,000"," "," "," "," ","4,680,000",18
1997,KANSAS,20,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","125,000"," "," "," "," ","2,250,000",18
1997,KENTUCKY,21,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","110,000"," "," "," "," ","1,540,000",14
1997,LOUISIANA,22,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","10,000"," "," "," "," ","150,000",15
1998,ALABAMA,01,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","35,000"," "," "," "," ","210,000",6
1998,ARIZONA,04,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","19,000"," "," "," "," ","504,000",26.5
1998,ARKANSAS,05,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","60,000",12
1998,CALIFORNIA,06,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","350,000"," "," "," "," ","8,750,000",25
1998,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","100,000"," "," "," "," ","2,400,000",24
1998,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED,"100,000"," "," "," "," ","2,400,000",24
1998,CONNECTICUT,09,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","30,000"," "," "," "," ","510,000",17
1998,DELAWARE,10,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","10,000"," "," "," "," ","140,000",14
1998,FLORIDA,12,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","35,000"," "," "," "," ","455,000",13
1998,GEORGIA,13,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","55,000"," "," "," "," ","550,000",10
1998,IDAHO,16,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","90,000"," "," "," "," ","2,295,000",25.5
1998,ILLINOIS,17,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","110,000"," "," "," "," ","1,650,000",15
1998,INDIANA,18,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","100,000"," "," "," "," ","1,700,000",17
1998,IOWA,19,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","250,000"," "," "," "," ","4,125,000",16.5
1998,KANSAS,20,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","120,000"," "," "," "," ","2,280,000",19
1998,KENTUCKY,21,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","110,000"," "," "," "," ","1,705,000",15.5
1998,LOUISIANA,22,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","15,000"," "," "," "," ","210,000",14
1999,ALABAMA,01,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","15,000"," "," "," "," ","165,000",11
1999,ARIZONA,04,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","19,000"," "," "," "," ","437,000",23
1999,ARKANSAS,05,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","4,000"," "," "," "," ","48,000",12
1999,CALIFORNIA,06,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","335,000"," "," "," "," ","8,710,000",26
1999,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","100,000"," "," "," "," ","2,400,000",24
1999,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED,"100,000"," "," "," "," ","2,400,000",24
1999,CONNECTICUT,09,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","31,000"," "," "," "," ","543,000",17.5
1999,DELAWARE,10,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","10,000"," "," "," "," ","140,000",14
1999,FLORIDA,12,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","37,000"," "," "," "," ","629,000",17
1999,GEORGIA,13,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","45,000"," "," "," "," ","585,000",13
1999,IDAHO,16,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","106,000"," "," "," "," ","2,597,000",24.5
1999,ILLINOIS,17,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","125,000"," "," "," "," ","2,125,000",17
1999,INDIANA,18,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","110,000"," "," "," "," ","1,760,000",16
1999,IOWA,19,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","270,000"," "," "," "," ","4,860,000",18
1999,KANSAS,20,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","130,000"," "," "," "," ","2,210,000",17
1999,KENTUCKY,21,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","135,000"," "," "," "," ","1,688,000",12.5
1999,LOUISIANA,22,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","8,000"," "," "," "," ","120,000",15
2000,ALABAMA,01,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","25,000"," "," "," "," ","225,000",9
2000,ARIZONA,04,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","22,000"," "," "," "," ","550,000",25
2000,ARKANSAS,05,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","4,000"," "," "," "," ","48,000",12
2000,CALIFORNIA,06,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","330,000"," "," "," "," ","8,580,000",26
2000,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","110,000"," "," "," "," ","2,420,000",22
2000,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED,"110,000"," "," "," "," ","2,420,000",22
2000,CONNECTICUT,09,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","33,000"," "," "," "," ","627,000",19
2000,DELAWARE,10,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","9,000"," "," "," "," ","198,000",22
2000,FLORIDA,12,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","48,000"," "," "," "," ","768,000",16
2000,GEORGIA,13,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","45,000"," "," "," "," ","675,000",15
2000,IDAHO,16,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","135,000"," "," "," "," ","3,375,000",25
2000,ILLINOIS,17,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","115,000"," "," "," "," ","1,840,000",16
2000,INDIANA,18,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","130,000"," "," "," "," ","2,470,000",19
2000,IOWA,19,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","250,000"," "," "," "," ","4,250,000",17
2000,KANSAS,20,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","180,000"," "," "," "," ","2,520,000",14
2000,KENTUCKY,21,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","95,000"," "," "," "," ","1,710,000",18
2000,LOUISIANA,22,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","7,000"," "," "," "," ","70,000",10
2001,ALABAMA,01,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","25,000"," "," "," "," ","325,000",13
2001,ARIZONA,04,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","26,000"," "," "," "," ","702,000",27
2001,ARKANSAS,05,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","3,000"," "," "," "," ","36,000",12
2001,CALIFORNIA,06,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","315,000"," "," "," "," ","8,190,000",26
2001,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","115,000"," "," "," "," ","2,645,000",23
2001,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED,"110,000"," "," "," "," ","2,615,000",24
2001,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED,"5,000"," "," "," "," ","30,000",6
2001,CONNECTICUT,09,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","30,000"," "," "," "," ","570,000",19
2001,DELAWARE,10,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","7,000"," "," "," "," ","126,000",18
2001,FLORIDA,12,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","33,000"," "," "," "," ","594,000",18
2001,GEORGIA,13,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","40,000"," "," "," "," ","720,000",18
2001,IDAHO,16,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","125,000"," "," "," "," ","3,125,000",25
2001,ILLINOIS,17,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","115,000"," "," "," "," ","1,840,000",16
2001,INDIANA,18,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","110,000"," "," "," "," ","2,090,000",19
2001,IOWA,19,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","230,000"," "," "," "," ","4,255,000",18.5
2001,KANSAS,20,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","295,000"," "," "," "," ","4,130,000",14
2001,KENTUCKY,21,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","95,000"," "," "," "," ","1,805,000",19
2001,LOUISIANA,22,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","7,000"," "," "," "," ","98,000",14
2002,ALABAMA,01,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","15,000"," "," "," "," ","180,000",12
2002,ARIZONA,04,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","31,000"," "," "," "," ","775,000",25
2002,ARKANSAS,05,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","70,000",14
2002,CALIFORNIA,06,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","390,000"," "," "," "," ","10,140,000",26
2002,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","150,000"," "," "," "," ","2,700,000",18
2002,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED,"125,000"," "," "," "," ","2,550,000",20.5
2002,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED,"25,000"," "," "," "," ","150,000",6
2002,CONNECTICUT,09,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","29,000"," "," "," "," ","522,000",18
2002,DELAWARE,10,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","10,000"," "," "," "," ","140,000",14
2002,FLORIDA,12,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","31,000"," "," "," "," ","558,000",18
2002,GEORGIA,13,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","40,000"," "," "," "," ","680,000",17
2002,IDAHO,16,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","140,000"," "," "," "," ","3,640,000",26
2002,ILLINOIS,17,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","115,000"," "," "," "," ","1,725,000",15
2002,INDIANA,18,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","140,000"," "," "," "," ","2,240,000",16
2002,IOWA,19,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","270,000"," "," "," "," ","5,130,000",19
2002,KANSAS,20,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","320,000"," "," "," "," ","3,200,000",10
2002,KENTUCKY,21,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","85,000"," "," "," "," ","1,360,000",16
2002,LOUISIANA,22,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","10,000"," "," "," "," ","120,000",12
2003,ALABAMA,01,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","20,000"," "," "," "," ","240,000",12
2003,ARIZONA,04,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","24,000"," "," "," "," ","672,000",28
2003,ARKANSAS,05,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","8,000"," "," "," "," ","120,000",15
2003,CALIFORNIA,06,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","385,000"," "," "," "," ","10,010,000",26
2003,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","90,000"," "," "," "," ","1,890,000",21
2003,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED,"80,000"," "," "," "," ","1,810,000",22.5
2003,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED,"10,000"," "," "," "," ","80,000",8
2003,CONNECTICUT,09,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","28,000"," "," "," "," ","490,000",17.5
2003,DELAWARE,10,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","80,000",16
2003,FLORIDA,12,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","28,000"," "," "," "," ","532,000",19
2003,GEORGIA,13,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","45,000"," "," "," "," ","765,000",17
2003,IDAHO,16,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","135,000"," "," "," "," ","3,510,000",26
2003,ILLINOIS,17,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","110,000"," "," "," "," ","1,650,000",15
2003,INDIANA,18,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","150,000"," "," "," "," ","2,850,000",19
2003,IOWA,19,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","330,000"," "," "," "," ","6,600,000",20
2003,KANSAS,20,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","280,000"," "," "," "," ","3,080,000",11
2003,KENTUCKY,21,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","80,000"," "," "," "," ","1,440,000",18
2003,LOUISIANA,22,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","10,000"," "," "," "," ","160,000",16
2004,ALABAMA,01,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","10,000"," "," "," "," ","170,000",17
2004,ARIZONA,04,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","25,000"," "," "," "," ","675,000",27
2004,ARKANSAS,05,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","85,000",17
2004,CALIFORNIA,06,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","385,000"," "," "," "," ","10,010,000",26
2004,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","110,000"," "," "," "," ","2,475,000",22.5
2004,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED,"100,000"," "," "," "," ","2,405,000",24
2004,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED,"10,000"," "," "," "," ","70,000",7
2004,CONNECTICUT,09,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","27,000"," "," "," "," ","581,000",21.5
2004,DELAWARE,10,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","6,000"," "," "," "," ","102,000",17
2004,FLORIDA,12,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","33,000"," "," "," "," ","561,000",17
2004,GEORGIA,13,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","45,000"," "," "," "," ","720,000",16
2004,IDAHO,16,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","150,000"," "," "," "," ","3,975,000",26.5
2004,ILLINOIS,17,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","110,000"," "," "," "," ","2,200,000",20
2004,INDIANA,18,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","140,000"," "," "," "," ","2,870,000",20.5
2004,IOWA,19,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","230,000"," "," "," "," ","4,485,000",19.5
2004,KANSAS,20,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","170,000"," "," "," "," ","2,550,000",15
2004,KENTUCKY,21,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","65,000"," "," "," "," ","1,138,000",17.5
2004,LOUISIANA,22,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","60,000",12
2005,ALABAMA,01,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","15,000"," "," "," "," ","240,000",16
2005,ARIZONA,04,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","27,000"," "," "," "," ","729,000",27
2005,ARKANSAS,05,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","60,000",12
2005,CALIFORNIA,06,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","425,000"," "," "," "," ","11,050,000",26
2005,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","110,000"," "," "," "," ","2,530,000",23
2005,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED,"100,000"," "," "," "," ","2,450,000",24.5
2005,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED,"10,000"," "," "," "," ","80,000",8
2005,CONNECTICUT,09,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","26,000"," "," "," "," ","520,000",20
2005,DELAWARE,10,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","95,000",19
2005,FLORIDA,12,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","28,000"," "," "," "," ","532,000",19
2005,GEORGIA,13,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","35,000"," "," "," "," ","665,000",19
2005,IDAHO,16,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","170,000"," "," "," "," ","4,505,000",26.5
2005,ILLINOIS,17,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","115,000"," "," "," "," ","1,725,000",15
2005,INDIANA,18,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","100,000"," "," "," "," ","2,000,000",20
2005,IOWA,19,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","230,000"," "," "," "," ","4,255,000",18.5
2005,KANSAS,20,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","150,000"," "," "," "," ","2,400,000",16
2005,KENTUCKY,21,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","65,000"," "," "," "," ","975,000",15
2005,LOUISIANA,22,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","90,000",18
