YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"PRODN PRACTICE","AREA PLANTED in ACRES","AREA HARVESTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE","PRODUCTION in TONS","YIELD in TONS / ACRE","PRODUCTION in $"
2006,WASHINGTON,53,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","65,000"," "," ","1,755,000",27," "
2006,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","18,000"," "," ","306,000",17," "
2006,WISCONSIN,55,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","830,000"," "," ","14,110,000",17," "
2006,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","34,000"," "," ","748,000",22," "
2006,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","34,000"," "," ","748,000",22," "
2007,MAINE,23,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","25,000"," "," ","450,000",18," "
2007,MARYLAND,24,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","65,000"," "," ","780,000",12," "
2007,MASSACHUSETTS,25,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","15,000"," "," ","300,000",20," "
2007,MICHIGAN,26,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","295,000"," "," ","4,278,000",14.5," "
2007,MINNESOTA,27,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","450,000"," "," ","6,075,000",13.5," "
2007,MISSISSIPPI,28,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","15,000"," "," ","195,000",13," "
2007,MISSOURI,29,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","70,000"," "," ","1,050,000",15," "
2007,MONTANA,30,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","44,000"," "," ","968,000",22," "
2007,MONTANA,30,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","44,000"," "," ","968,000",22," "
2007,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","170,000"," "," ","2,890,000",17," "
2007,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","95,000"," "," ","1,915,000",20.2," "
2007,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","75,000"," "," ","975,000",13," "
2007,NEVADA,32,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","5,000"," "," ","125,000",25," "
2007,"NEW HAMPSHIRE",33,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","13,000"," "," ","267,000",20.5," "
2007,"NEW JERSEY",34,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","11,000"," "," ","165,000",15," "
2007,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","80,000"," "," ","2,000,000",25," "
2007,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","80,000"," "," ","2,000,000",25," "
2007,"NEW YORK",36,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","505,000"," "," ","8,585,000",17," "
2007,"NORTH CAROLINA",37,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","60,000"," "," ","660,000",11," "
2007,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","180,000"," "," ","1,980,000",11," "
2007,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","7,900"," "," ","135,000",17.1," "
2007,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","172,100"," "," ","1,845,000",10.7," "
2007,OHIO,39,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","180,000"," "," ","3,060,000",17," "
2007,OKLAHOMA,40,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","30,000"," "," ","585,000",19.5," "
2007,OREGON,41,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","25,000"," "," ","638,000",25.5," "
2007,PENNSYLVANIA,42,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","430,000"," "," ","7,095,000",16.5," "
2007,"RHODE ISLAND",44,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","2,000"," "," ","40,000",20," "
2007,"SOUTH CAROLINA",45,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","12,000"," "," ","168,000",14," "
2007,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","400,000"," "," ","4,600,000",11.5," "
2007,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","10,000"," "," ","170,000",17," "
2007,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","390,000"," "," ","4,430,000",11.4," "
2007,TENNESSEE,47,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","55,000"," "," ","605,000",11," "
2007,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","150,000"," "," ","3,450,000",23," "
2007,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","116,000"," "," ","3,000,000",26," "
2007,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","34,000"," "," ","450,000",13," "
2007,UTAH,49,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","47,000"," "," ","987,000",21," "
2007,VERMONT,50,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","87,000"," "," ","1,653,000",19," "
2007,VIRGINIA,51,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","130,000"," "," ","1,820,000",14," "
2007,WASHINGTON,53,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","80,000"," "," ","2,080,000",26," "
2007,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","20,000"," "," ","280,000",14," "
2007,WISCONSIN,55,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","745,000"," "," ","11,920,000",16," "
2007,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","31,000"," "," ","620,000",20," "
2007,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","30,400"," "," ","616,000",20.5," "
2007,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ",600," "," ","4,000",6.5," "
2008,MAINE,23,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","25,000"," "," ","450,000",18," "
2008,MARYLAND,24,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","55,000"," "," ","825,000",15," "
2008,MASSACHUSETTS,25,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","15,000"," "," ","293,000",19.5," "
2008,MICHIGAN,26,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","250,000"," "," ","4,125,000",16.5," "
2008,MINNESOTA,27,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","400,000"," "," ","6,400,000",16," "
2008,MISSISSIPPI,28,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","15,000"," "," ","195,000",13," "
2008,MISSOURI,29,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","50,000"," "," ","700,000",14," "
2008,MONTANA,30,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","41,000"," "," ","902,000",22," "
2008,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","160,000"," "," ","2,720,000",17," "
2008,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","95,000"," "," ","1,907,500",20," "
2008,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","65,000"," "," ","812,500",12.5," "
2008,NEVADA,32,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","5,000"," "," ","130,000",26," "
2008,"NEW HAMPSHIRE",33,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","14,000"," "," ","301,000",21.5," "
2008,"NEW JERSEY",34,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","10,000"," "," ","170,000",17," "
2008,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","83,000"," "," ","2,075,000",25," "
2008,"NEW YORK",36,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","445,000"," "," ","8,900,000",20," "
2008,"NORTH CAROLINA",37,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","55,000"," "," ","825,000",15," "
2008,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","220,000"," "," ","2,200,000",10," "
2008,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","7,100"," "," ","135,900",19," "
2008,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","212,900"," "," ","2,064,100",9.7," "
2008,OHIO,39,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","140,000"," "," ","2,380,000",17," "
2008,OKLAHOMA,40,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","30,000"," "," ","495,000",16.5," "
2008,OREGON,41,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","27,000"," "," ","810,000",30," "
2008,PENNSYLVANIA,42,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","450,000"," "," ","8,325,000",18.5," "
2008,"RHODE ISLAND",44,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","2,000"," "," ","41,000",20.5," "
2008,"SOUTH CAROLINA",45,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","28,000"," "," ","252,000",9," "
2008,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","300,000"," "," ","3,600,000",12," "
2008,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","10,000"," "," ","155,000",15.5," "
2008,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","290,000"," "," ","3,445,000",12," "
2008,TENNESSEE,47,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","60,000"," "," ","900,000",15," "
2008,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","180,000"," "," ","3,780,000",21," "
2008,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","120,000"," "," ","3,060,000",25.5," "
2008,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","60,000"," "," ","720,000",12," "
2008,UTAH,49,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","47,000"," "," ","1,081,000",23," "
2008,VERMONT,50,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","86,000"," "," ","1,634,000",19," "
2008,VIRGINIA,51,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","125,000"," "," ","2,000,000",16," "
2008,WASHINGTON,53,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","75,000"," "," ","1,950,000",26," "
2008,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","17,000"," "," ","289,000",17," "
2008,WISCONSIN,55,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","875,000"," "," ","15,313,000",17.5," "
2008,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","33,000"," "," ","759,000",23," "
2009,MAINE,23,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","25,000"," "," ","325,000",13," "
2009,MARYLAND,24,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","40,000"," "," ","760,000",19," "
2009,MASSACHUSETTS,25,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","14,000"," "," ","210,000",15," "
2009,MICHIGAN,26,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","220,000"," "," ","3,410,000",15.5," "
2009,MINNESOTA,27,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","380,000"," "," ","7,600,000",20," "
2009,MISSISSIPPI,28,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","10,000"," "," ","150,000",15," "
2009,MISSOURI,29,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","50,000"," "," ","800,000",16," "
2009,MONTANA,30,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","45,000"," "," ","1,035,000",23," "
2009,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","210,000"," "," ","3,780,000",18," "
2009,NEVADA,32,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","4,000"," "," ","96,000",24," "
2009,"NEW HAMPSHIRE",33,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","15,000"," "," ","270,000",18," "
2009,"NEW JERSEY",34,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","9,000"," "," ","158,000",17.5," "
2009,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","78,000"," "," ","2,106,000",27," "
2009,"NEW YORK",36,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","470,000"," "," ","8,460,000",18," "
2009,"NORTH CAROLINA",37,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","55,000"," "," ","990,000",18," "
2009,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","170,000"," "," ","2,040,000",12," "
2009,OHIO,39,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","170,000"," "," ","3,400,000",20," "
2009,OKLAHOMA,40,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","25,000"," "," ","350,000",14," "
2009,OREGON,41,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","28,000"," "," ","728,000",26," "
2009,PENNSYLVANIA,42,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","420,000"," "," ","8,190,000",19.5," "
2009,"RHODE ISLAND",44,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","2,000"," "," ","25,000",12.5," "
2009,"SOUTH CAROLINA",45,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","10,000"," "," ","160,000",16," "
2009,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","250,000"," "," ","4,000,000",16," "
2009,TENNESSEE,47,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","50,000"," "," ","1,050,000",21," "
2009,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","140,000"," "," ","2,940,000",21," "
2009,UTAH,49,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","47,000"," "," ","1,081,000",23," "
2009,VERMONT,50,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","83,000"," "," ","1,411,000",17," "
2009,VIRGINIA,51,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","135,000"," "," ","2,498,000",18.5," "
2009,WASHINGTON,53,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","65,000"," "," ","1,690,000",26," "
2009,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","16,000"," "," ","280,000",17.5," "
2009,WISCONSIN,55,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","850,000"," "," ","13,600,000",16," "
2009,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","32,000"," "," ","640,000",20," "
2010,MAINE,23,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","25,000"," "," ","450,000",18," "
2010,MARYLAND,24,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","60,000"," "," ","780,000",13," "
2010,MASSACHUSETTS,25,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","14,000"," "," ","280,000",20," "
2010,MICHIGAN,26,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","290,000"," "," ","5,365,000",18.5," "
2010,MINNESOTA,27,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","350,000"," "," ","7,000,000",20," "
2010,MISSISSIPPI,28,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","10,000"," "," ","160,000",16," "
2010,MISSOURI,29,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","60,000"," "," ","900,000",15," "
2010,MONTANA,30,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","45,000"," "," ","1,080,000",24," "
2010,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","180,000"," "," ","3,330,000",18.5," "
2010,NEVADA,32,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","4,000"," "," ","100,000",25," "
2010,"NEW HAMPSHIRE",33,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","14,000"," "," ","287,000",20.5," "
2010,"NEW JERSEY",34,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","8,000"," "," ","124,000",15.5," "
2010,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","72,000"," "," ","1,944,000",27," "
2010,"NEW YORK",36,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","455,000"," "," ","8,645,000",19," "
2010,"NORTH CAROLINA",37,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","50,000"," "," ","650,000",13," "
2010,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","150,000"," "," ","2,100,000",14," "
2010,OHIO,39,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","140,000"," "," ","2,380,000",17," "
2010,OKLAHOMA,40,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","20,000"," "," ","320,000",16," "
2010,OREGON,41,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","32,000"," "," ","864,000",27," "
2010,PENNSYLVANIA,42,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","400,000"," "," ","7,200,000",18," "
2010,"RHODE ISLAND",44,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","2,000"," "," ","42,000",21," "
2010,"SOUTH CAROLINA",45,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","10,000"," "," ","160,000",16," "
2010,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","270,000"," "," ","3,645,000",13.5," "
2010,TENNESSEE,47,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","45,000"," "," ","720,000",16," "
2010,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","140,000"," "," ","2,520,000",18," "
2010,UTAH,49,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","46,000"," "," ","1,058,000",23," "
2010,VERMONT,50,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","85,000"," "," ","1,573,000",18.5," "
2010,VIRGINIA,51,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","155,000"," "," ","1,938,000",12.5," "
2010,WASHINGTON,53,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","75,000"," "," ","2,025,000",27," "
2010,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","17,000"," "," ","213,000",12.5," "
2010,WISCONSIN,55,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","750,000"," "," ","14,250,000",19," "
2010,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","30,000"," "," ","660,000",22," "
2011,MAINE,23,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","25,000"," "," ","438,000",17.5," "
2011,MARYLAND,24,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","60,000"," "," ","960,000",16," "
2011,MASSACHUSETTS,25,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","13,000"," "," ","234,000",18," "
2011,MICHIGAN,26,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","300,000"," "," ","5,400,000",18," "
2011,MINNESOTA,27,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","350,000"," "," ","6,300,000",18," "
2011,MISSISSIPPI,28,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","15,000"," "," ","165,000",11," "
2011,MISSOURI,29,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","90,000"," "," ","900,000",10," "
2011,MONTANA,30,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","38,000"," "," ","798,000",21," "
2011,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","160,000"," "," ","2,880,000",18," "
2011,NEVADA,32,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","8,000"," "," ","200,000",25," "
2011,"NEW HAMPSHIRE",33,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","14,000"," "," ","287,000",20.5," "
2011,"NEW JERSEY",34,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","8,000"," "," ","140,000",17.5," "
2011,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","81,000"," "," ","1,944,000",24," "
2011,"NEW YORK",36,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","470,000"," "," ","7,520,000",16," "
2011,"NORTH CAROLINA",37,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","35,000"," "," ","630,000",18," "
2011,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","150,000"," "," ","2,250,000",15," "
2011,OHIO,39,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","140,000"," "," ","2,520,000",18," "
2011,OKLAHOMA,40,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","55,000"," "," ","358,000",6.5," "
2011,OREGON,41,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","31,000"," "," ","868,000",28," "
2011,PENNSYLVANIA,42,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","420,000"," "," ","6,510,000",15.5," "
2011,"RHODE ISLAND",44,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","2,000"," "," ","32,000",16," "
2011,"SOUTH CAROLINA",45,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","14,000"," "," ","168,000",12," "
2011,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","200,000"," "," ","3,100,000",15.5," "
2011,TENNESSEE,47,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","38,000"," "," ","646,000",17," "
2011,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","220,000"," "," ","2,640,000",12," "
2011,UTAH,49,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","54,000"," "," ","1,350,000",25," "
2011,VERMONT,50,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","82,000"," "," ","1,230,000",15," "
2011,VIRGINIA,51,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","130,000"," "," ","2,145,000",16.5," "
2011,WASHINGTON,53,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","70,000"," "," ","1,890,000",27," "
2011,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","15,000"," "," ","225,000",15," "
2011,WISCONSIN,55,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","805,000"," "," ","15,698,000",19.5," "
2011,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","25,000"," "," ","550,000",22," "
2012,MAINE,23,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","25,000"," "," ","400,000",16," "
